feature,token_id,V1,cluster,feature,predicted_value,word,sentence,pos_coarse,pos_fine,dependency,lemma,head,head_pos,head_lemma,head_dependency,entity_type,entity_label,is_alpha,is_stop,is_punct,shape,top_bottom
abduct,61565,55739,3,abduct,2.2529051,arrest,"The court denied prosecutors ' requests to arrest Chung while her mother , Park , and Samsung Group chief Jay Y. Lee were being held in detention .",VERB,VB,acl,arrest,requests,NOUN,request,dobj,,O,TRUE,FALSE,FALSE,xxxx,top
abduct,107893,5,2,abduct,2.1743648,murder,"A longtime Rhode Island mobster who served only a day in jail after cooperating against fellow mobsters in an extortion plot , admitted Friday that he lied to investigators about the 1993 murder of a South Boston nightclub owner and other gangland slayings .",NOUN,NN,pobj,murder,about,ADP,about,prep,,O,TRUE,FALSE,FALSE,xxxx,top
abduct,113240,59720,2,abduct,2.1731727,murder,"prosecutors announced Thursday that they were dropping charges and would not retry Ingmar Guandique , who was convicted in 2010 of the Washington intern 's 2001 murder .",NOUN,NN,pobj,murder,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxxx,top
abduct,146418,115454,0,abduct,2.0548565,murder,Police say the warrant for Hashem Abedi relates to the murder of 22 people and the attempted murder of others .,NOUN,NN,pobj,murder,to,ADP,to,prep,,O,TRUE,FALSE,FALSE,xxxx,top
abduct,212610,51758,2,abduct,2.2661207,terrorist,"<p> Eastwood is currently readying the next project he will direct , The 15:17 to Paris , which is the true story of three American friends who defeated an attempted terrorist attack on a train bound from Brussels to Paris in 2015.",ADJ,JJ,amod,terrorist,attack,NOUN,attack,dobj,,O,TRUE,FALSE,FALSE,xxxx,top
abduct,214068,127397,1,abduct,2.1744354,murder,"defending Robert Duvall , as his estranged father , against a murder charge ; and "" Cake , "" which delivers a Jennifer Aniston who is physically scarred , in chronic pain and so determined to avoid the world that she wo n't even sit upright in a car .",NOUN,NN,compound,murder,charge,NOUN,charge,pobj,,O,TRUE,FALSE,FALSE,xxxx,top
abduct,32309,262751,4,abduct,-0.94873476,open,"That 's why he did n't want me to open the door . """,VERB,VB,ccomp,open,want,VERB,want,ccomp,,O,TRUE,FALSE,FALSE,xxxx,bottom
abduct,66400,521516,0,abduct,-0.8363238,week,"In the week that marks the 50th anniversary of U.S. President Johnson 's war on poverty , President Obama says more work now must be done to counter the growing income inequality gap .",NOUN,NN,pobj,week,In,ADP,in,prep,DATE,I,TRUE,FALSE,FALSE,xxxx,bottom
abduct,77449,75644,2,abduct,-0.81614065,season,Liufau made an unexpectedly quick recovery from left foot surgery to return for his senior season .,NOUN,NN,pobj,season,for,ADP,for,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
abduct,103012,3986,0,abduct,-0.8201619,cup,"In a house without a wet bar , Dion recommends keeping a cup of soda water nearby when making a lot of cocktails at one time .",NOUN,NN,dobj,cup,keeping,VERB,keep,xcomp,,O,TRUE,FALSE,FALSE,xxx,bottom
abduct,115003,290618,4,abduct,-0.8130114,time,"In the wee hours of July 4 , we tuned in online as physicists in Geneva held a morning ( their time ) seminar announcing the discovery of the long-sought Higgs boson .",NOUN,NN,nmod,time,seminar,NOUN,seminar,dobj,,O,TRUE,FALSE,FALSE,xxxx,bottom
abduct,130674,147302,2,abduct,-0.9388685,car,"I got an email offer I could feel good about , and hey , the car is sold . """,NOUN,NN,nsubjpass,car,sold,VERB,sell,conj,,O,TRUE,FALSE,FALSE,xxx,bottom
abduct,161829,477725,2,abduct,-0.817902,Those,"Those capital funds , which do not require a match , will be the lead gift in a $30 million complete renovation of Alliance Theatre performance , education and public spaces .",DET,DT,det,those,funds,NOUN,fund,nsubj,,O,TRUE,TRUE,FALSE,Xxxxx,bottom
abduct,178663,115454,4,abduct,-1.0511624,Washington,"Ralew had worked before with Anthony Irving , a meteorite expert at the University of Washington in Seattle .",PROPN,NNP,pobj,Washington,of,ADP,of,prep,ORG,I,TRUE,FALSE,FALSE,Xxxxx,bottom
abduct,194556,55739,0,abduct,-0.8563625,door,I took myself to her room and waited outside her door until she opened it .,NOUN,NN,pobj,door,outside,ADP,outside,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
abduct,213384,334409,1,abduct,-0.84921116,car,' Do n't have a car ' College Park is not wealthy .,NOUN,NN,poss,car,Park,PROPN,Park,nsubj,,O,TRUE,FALSE,FALSE,xxx,bottom
able,3855,382182,2,able,4.555923,could,Another shortcoming of the secret ballot was that a good portion of the American public could n't read .,AUX,MD,aux,could,read,VERB,read,ccomp,,O,TRUE,TRUE,FALSE,xxxx,top
able,14781,469764,1,able,5.82819,could,"Molina , asked if it was as fast as he could run , smiled and said , "" I would think so .",AUX,MD,aux,could,run,VERB,run,advcl,,O,TRUE,TRUE,FALSE,xxxx,top
able,18273,501612,3,able,4.930128,could,"Romney 's closing argument was that he could spark a stagnant economy , but his false claim that Jeep jobs were moving from the United States to China was a huge mistake , allowing the big car companies to call him out as a liar .",AUX,MD,aux,could,spark,VERB,spark,ccomp,,O,TRUE,TRUE,FALSE,xxxx,top
able,42761,51759,1,able,5.534317,strength,"Amid a sea of pink , thinking about more than the cure Re : "" Pink power ; 40,000-plus show strength against breast cancer in Race for Cure , "" Oct. 8 news story .",NOUN,NN,appos,strength,power,NOUN,power,pobj,,O,TRUE,FALSE,FALSE,xxxx,top
able,47094,573270,1,able,4.532093,could,"Our imaginations and grit will see us through a dark era , just like our ancestors showed they could do in the past and our friends are doing across the nation right now .",AUX,MD,aux,could,do,VERB,do,ccomp,,O,TRUE,TRUE,FALSE,xxxx,top
able,53743,147303,3,able,4.53162,could,"Darrell , a financial adviser , acknowledged that he thought he could help the children with love and a financially stable life , and that he "" did n't understand trauma like I thought I did . """,AUX,MD,aux,could,help,VERB,help,ccomp,,O,TRUE,TRUE,FALSE,xxxx,top
able,102192,632985,0,able,4.5985975,could,"They created this unit for fifth graders , but it could easily be used with a combination of grade levels grade five and above .",AUX,MD,aux,could,used,VERB,use,conj,,O,TRUE,TRUE,FALSE,xxxx,top
able,145010,31854,0,able,4.906469,strength,"That is the strength of what the Broncos do in the running game , so it may be a day to use a little more of the traditional two-back look that they have n't employed all that much in recent weeks .",NOUN,NN,attr,strength,is,AUX,be,ccomp,,O,TRUE,FALSE,FALSE,xxxx,top
able,202267,230904,4,able,4.842149,power,"Our project attempts to leverage the power of the crowd to solve complex problems-on demand . """,NOUN,NN,dobj,power,leverage,VERB,leverage,xcomp,,O,TRUE,FALSE,FALSE,xxxx,top
able,206033,652890,3,able,4.516612,could,Mr. Trump said the polls bear out his claim that he could bring a populist Republican message to voters who traditionally have tuned out the party .,AUX,MD,aux,could,bring,VERB,bring,acl,,O,TRUE,TRUE,FALSE,xxxx,top
able,13583,99531,1,able,-2.274278,couple,@!BALDWIN# Let me ask you as we talk about statistics we 've seen some numbers recently police spoke about decline of arrests from New York police in the last couple of weeks .,NOUN,NN,pobj,couple,in,ADP,in,prep,DATE,I,TRUE,FALSE,FALSE,xxxx,bottom
able,29915,103512,0,able,-2.6170805,Park,"Dr Wen-son Hsieh , Medical Oncologist , ICON-SOC and Farrer Park Hospital , Singapore said : "" Cervical cancer is the 4th most common cancer in women worldwide and 8% of the cases occur in the developing world .",PROPN,NNP,compound,Park,Hospital,PROPN,Hospital,conj,FAC,I,TRUE,FALSE,FALSE,Xxxx,bottom
able,38249,27873,0,able,-2.3028188,3,The shooting happened April 3 around 3 p.m. in River Street Park in Mount .,NUM,CD,nummod,3,p.m.,NOUN,p.m.,npadvmod,TIME,I,FALSE,FALSE,FALSE,d,bottom
able,60229,31854,0,able,-2.9920537,cup,"# Holiday Gift Guide # Lingering over a delicious cup of coffee often is the best part of our day , particularly during this busy time of year .",NOUN,NN,pobj,cup,over,ADP,over,prep,,O,TRUE,FALSE,FALSE,xxx,bottom
able,115081,27873,0,able,-2.3273926,bird,"In June , researchers described in two controversial papers how easily bird flu can be mutated to render it capable of airborne transmission .",NOUN,NN,compound,bird,flu,PROPN,flu,nsubjpass,,O,TRUE,FALSE,FALSE,xxxx,bottom
able,116518,39816,1,able,-3.231811,shoulder,He fractured his left shoulder in the opener and sat out the next 11 games .,NOUN,NN,dobj,shoulder,fractured,VERB,fracture,ROOT,,O,TRUE,FALSE,FALSE,xxxx,bottom
able,122381,15930,4,able,-2.7448022,chair,"But then her chair was empty - empty as an empty cradle , an empty bed , an empty heart .",NOUN,NN,nsubj,chair,was,AUX,be,ROOT,,O,TRUE,FALSE,FALSE,xxxx,bottom
able,174883,175170,2,able,-2.362685,House,It was his first speech to an international audience since leaving the White House .,PROPN,NNP,dobj,House,leaving,VERB,leave,pcomp,ORG,I,TRUE,FALSE,FALSE,Xxxxx,bottom
able,189206,135360,1,able,-2.5038755,note,"at 90 ; regarding the criteria that will be considerer to pierce the corporate veil , see de la Rue &amp; Anderson , supra note 8 , at 660 ; previous incidents of pollution caused by the same company are suggested as additional criterion ; see also id .",NOUN,NN,ccomp,note,suggested,VERB,suggest,ccomp,,O,TRUE,FALSE,FALSE,xxxx,bottom
able,201128,7968,1,able,-2.2288027,2001,"In 2001 , he first finished sixth in the Indy 500 before jetting off to North Carolina and coming in third at the Coca-Cola 600 .",NUM,CD,pobj,2001,In,ADP,in,prep,DATE,B,FALSE,FALSE,FALSE,dddd,bottom
above,5571,254791,1,above,2.3680623,top,"Locate the desired angle on the hypotenuse side of the square , and pivot the tool until that angle 's notch lines up with the top edge of the lumber 2 .",ADJ,JJ,amod,top,edge,NOUN,edge,pobj,,O,TRUE,TRUE,FALSE,xxx,top
above,30527,71665,2,above,2.4897814,top,"So much rain fell , that some people 's basements were flooded to the top stair .",ADJ,JJ,amod,top,stair,NOUN,stair,pobj,,O,TRUE,TRUE,FALSE,xxx,top
above,80353,155266,3,above,2.2859743,top,"In the 42 suburban districts , 17 earned more than $150,000 in 2014-15 , with the top salaries of $195,000 going to superintendents in Fox Chapel Area and North Allegheny , according to state data .",ADJ,JJ,amod,top,salaries,NOUN,salary,nsubj,,O,TRUE,TRUE,FALSE,xxx,top
above,80412,91570,3,above,2.263083,top,They must be expert fundraisers who can also manage people and ensure that the academic program is top-notch .,ADJ,JJ,amod,top,notch,NOUN,notch,acomp,,O,TRUE,TRUE,FALSE,xxx,top
above,115440,123418,2,above,2.2558239,top,"Hundreds of people near the top of the list had no arrests for violent offenses , guns or drugs .",NOUN,NN,pobj,top,near,ADP,near,prep,,O,TRUE,TRUE,FALSE,xxx,top
above,118287,15931,2,above,2.9537492,top,The Milli Fire is still burning in Central Oregon and provided dramatic views from the top of South Sister this past weekend .,NOUN,NN,pobj,top,from,ADP,from,prep,,O,TRUE,TRUE,FALSE,xxx,top
above,131808,203038,1,above,2.350821,top,"sistance : a long-limbed likeness of Colonel Sanders lethargically draped over the top , where -- metaphorically -- he will remain , keeping the pod 's inhabitants shielded from the horrors of the digital age .",NOUN,NN,pobj,top,over,ADP,over,prep,,O,TRUE,TRUE,FALSE,xxx,top
above,141500,294601,2,above,2.8146727,top,"# The Real Problem : Poverty # As noted above , when we control for poverty , American students rank near the top of the world on international tests .",NOUN,NN,pobj,top,near,ADP,near,prep,,O,TRUE,TRUE,FALSE,xxx,top
above,158547,274696,2,above,2.8921795,top,He 'd rest at the top .,NOUN,NN,pobj,top,at,ADP,at,prep,,O,TRUE,TRUE,FALSE,xxx,top
above,182404,119437,2,above,2.8420143,top,There 's also a menu row across the top of the screen to jump from topic to topic .,NOUN,NN,pobj,top,across,ADP,across,prep,,O,TRUE,TRUE,FALSE,xxx,top
above,29571,1461034,0,above,-1.0609174,year,"Just 251 ( 5% ) of women were aware of mammography and of those , only five women had received a mammogram in the previous year .",NOUN,NN,pobj,year,in,ADP,in,prep,DATE,I,TRUE,FALSE,FALSE,xxxx,bottom
above,34070,75646,1,above,-1.0495951,green,"And at Wet Seal , I bought a pair of forest green corduroy knickers that both gathered along the pantlegs and had strings dangling from the bottom , some kind of deconstructionist vestige that I was convinced made me look devastatingly cosmopolitan .",PROPN,NNP,compound,green,corduroy,PROPN,corduroy,compound,,O,TRUE,FALSE,FALSE,xxxx,bottom
above,72027,75646,0,above,-1.1231472,year,"For the first quarter of 2016 , Hertz expects U.S. rental revenue per available car in the period of a day ( a key metric for car rentals ) to fall 2.5% to 3.5% in comparison to the same period a year earlier , while transaction days are expected to show "" low single-digit growth . """,NOUN,NN,npadvmod,year,earlier,ADV,early,advmod,DATE,I,TRUE,FALSE,FALSE,xxxx,bottom
above,72996,418012,0,above,-1.0393412,two,"That job , held now for more than two decades by among the most crafty and astute players in modern media , will likely soon be open -- and , as befits the last grand job in general interest publishing , sought after by pretty much everybody in the industry .",NUM,CD,nummod,two,decades,NOUN,decade,pobj,DATE,I,TRUE,TRUE,FALSE,xxx,bottom
above,77506,103513,0,above,-1.1652389,hour,The appearance lasted less than a half hour before the crowds dispersed .,NOUN,NN,npadvmod,hour,dispersed,VERB,disperse,advcl,DATE,I,TRUE,FALSE,FALSE,xxxx,bottom
above,89242,804169,3,above,-1.14411,year,She 'll be leaving a year and a half early ; she originally signed a three-year contract to work till September 2014 .,NOUN,NN,compound,year,contract,NOUN,contract,dobj,DATE,I,TRUE,FALSE,FALSE,xxxx,bottom
above,101552,19912,3,above,-0.9947122,winter,"Even in the winter ? """,NOUN,NN,pobj,winter,in,ADP,in,ROOT,DATE,I,TRUE,FALSE,FALSE,xxxx,bottom
above,114338,63703,0,above,-0.99272746,22,"He will be greatly missed and I am thankful we had 22 wonderful years together . """,NUM,CD,nummod,22,years,NOUN,year,dobj,CARDINAL,B,FALSE,FALSE,FALSE,dd,bottom
above,167412,680758,0,above,-1.0251833,two,It 's so exciting to unveil who you 've been for the last two years .,NUM,CD,nummod,two,years,NOUN,year,pobj,DATE,I,TRUE,TRUE,FALSE,xxx,bottom
above,198177,47779,0,above,-0.99619174,baby,"In an attempt to motivate his baseball team , Coach Querry offered his high school players the chance to name his baby if they won their season .",NOUN,NN,dobj,baby,name,VERB,name,acl,,O,TRUE,FALSE,FALSE,xxxx,bottom
abraham,10239,83609,0,abraham,0.10823254,block,"<p> About 8 p.m. , Christopher Jackson , 24 , of the 1900 block of Riggs Ave . was found wounded in the 400 block of Forrest St. at Old Town Mall .",NOUN,NN,pobj,block,in,ADP,in,prep,,O,TRUE,FALSE,FALSE,xxxx,top
abraham,11415,19913,0,abraham,0.099571295,Blue,"# KENNY CHESNEY # ' Christmas in Blue Chair Bay ' # For those in warmer climes , put on this laid-back ditty .",PROPN,NNP,compound,Blue,Bay,PROPN,Bay,pobj,LOC,B,TRUE,FALSE,FALSE,Xxxx,top
abraham,14116,43799,1,abraham,0.09657858,dog,"The conversation made sense when he talked about his dog , she said , but "" he did n't answer questions correctly and did n't make any sense "" when the conversation turned to Bardwell .",NOUN,NN,pobj,dog,about,ADP,about,prep,,O,TRUE,FALSE,FALSE,xxx,top
abraham,34168,195077,1,abraham,0.10045512,tops,Here is Clover wearing one of her Wet Seal going-out tops : <p>,NOUN,NNS,pobj,top,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxxx,top
abraham,69021,59723,3,abraham,0.097187296,dogs,"Puppies are not stocking stuffers , "" say public service announcements from the American Kennel Club , the registry for pure-bred dogs .",NOUN,NNS,pobj,dog,for,ADP,for,prep,,O,TRUE,FALSE,FALSE,xxxx,top
abraham,86319,23894,1,abraham,0.11077848,dog,"Lest I get too much credit for my charity , I must hasten to point out that I am both mayor and dog-catcher.",NOUN,NN,compound,dog,catcher,NOUN,catcher,conj,,O,TRUE,FALSE,FALSE,xxx,top
abraham,160745,83609,0,abraham,0.09827517,door,"When a woman opened the apartment door , they fell into the apartment .",NOUN,NN,dobj,door,opened,VERB,open,advcl,,O,TRUE,FALSE,FALSE,xxxx,top
abraham,160858,278678,0,abraham,0.09872582,head,"Oh , "" I blurted , thumping my head on the shield of glass .",NOUN,NN,dobj,head,thumping,VERB,thump,advcl,,O,TRUE,FALSE,FALSE,xxxx,top
abraham,198311,39818,1,abraham,0.1079427,dog,Twice she slammed her brakes to avoid a loose dog .,NOUN,NN,dobj,dog,avoid,VERB,avoid,xcomp,,O,TRUE,FALSE,FALSE,xxx,top
abraham,217829,19913,2,abraham,0.11609849,chicken,"it took her to consume half of Evelyn 's h a m sandwich and a chicken thigh from Boston Market , and relieve herself twice .",NOUN,NN,compound,chicken,thigh,NOUN,thigh,conj,,O,TRUE,FALSE,FALSE,xxxx,top
abraham,45720,75647,2,abraham,-0.04568533,',"# After that , the New York Times ' Kate Zernike reported , "" the governor said he went home and wept . """,PART,POS,case,',Times,PROPN,Times,poss,ORG,I,FALSE,FALSE,TRUE,',bottom
abraham,63060,11951,0,abraham,-0.06483248,business,"But when notified that an account appears to be linked to abusive or illegal activity , firms should investigate and take action , said Andrea Matwyshyn , assistant professor of legal studies and business ethics at the University of Pennsylvania 's Wharton School .",NOUN,NN,compound,business,ethics,NOUN,ethic,conj,,O,TRUE,FALSE,FALSE,xxxx,bottom
abraham,88279,1453073,0,abraham,-0.059468724,',"And I 've got to tell you Texas , I love Texas .",AUX,VBP,aux,',got,VERB,get,ccomp,,O,FALSE,FALSE,TRUE,',bottom
abraham,126992,107495,0,abraham,-0.061001737,7,"No. 8 Florida 14 , Missouri 7 gainesville , Fla .",NUM,CD,nummod,7,gainesville,NOUN,gainesville,ROOT,,O,FALSE,FALSE,FALSE,d,bottom
abraham,135664,195077,3,abraham,-0.059333693,',""" I ' m still pleased that there ' s some really wonderful programming .",AUX,VBP,aux,',m,VERB,m,ROOT,,O,FALSE,FALSE,TRUE,',bottom
abraham,135745,1281890,3,abraham,-0.048327554,',"# It is a sentiment close to Steve Jobs ' s famous dictum : "" People didn ' t know what they wanted until I invented it. """,PART,POS,case,',Jobs,PROPN,Jobs,poss,PERSON,I,FALSE,FALSE,TRUE,',bottom
abraham,149122,151286,0,abraham,-0.04548045,business,"In my business management books for my online classes , I was doodling .",NOUN,NN,compound,business,management,NOUN,management,compound,,O,TRUE,FALSE,FALSE,xxxx,bottom
